Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,NV,Nevada,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,209,4.7,3.7,5.7,573,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,32,BO1,CAT1,CVDCRHD4,RESP046,"(39.49324039, -117.071840564)"
2014,NY,New York,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,368,4.2,3.6,4.7,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,36,BO1,CAT1,CVDCRHD4,RESP046,"(42.827001032, -75.543970427)"
2014,OH,Ohio,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,839,4.8,4.4,5.3,573,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,39,BO1,CAT1,CVDCRHD4,RESP046,"(40.060210141, -82.404260056)"
2014,OK,Oklahoma,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,640,5.4,4.9,5.9,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,40,BO1,CAT1,CVDCRHD4,RESP046,"(35.472031356, -97.521070214)"
2014,OR,Oregon,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,294,4.0,3.4,4.6,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,41,BO1,CAT1,CVDCRHD4,RESP046,"(44.567449424, -120.155031326)"
2014,PA,Pennsylvania,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,751,5.1,4.6,5.6,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,42,BO1,CAT1,CVDCRHD4,RESP046,"(40.793730152, -77.860700294)"
2014,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,609,8.5,7.7,9.4,537,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2014,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,367,4.2,3.6,4.7,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.708280193, -71.522470314)"
2014,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,733,4.8,4.3,5.3,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303, -81.045371207)"
2014,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,459,4.2,3.6,4.9,573,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053, -100.373530637)"
2014,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,437,5.6,4.9,6.3,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058, -85.774490914)"
2014,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,889,3.7,3.3,4.1,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407, -99.426770206)"
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.2,,,569,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP046,
2014,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,520,2.5,2.3,2.8,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171, -111.587130635)"
2014,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.2,,,569,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,98,BO1,CAT1,CVDCRHD4,RESP046,
2014,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,525,4.0,3.5,4.4,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.542680674, -78.457890463)"
2014,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,4.1,3.5,4.6,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.625381239, -72.517640791)"
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,564,3.6,3.2,4.0,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.522278629, -120.47001079)"
2014,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,368,3.7,3.2,4.3,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.393191174, -89.816370742)"
2014,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,574,7.8,7.0,8.5,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.665510202, -80.712640135)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,436,4.0,3.5,4.5,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.235541343, -108.109830353)"
2013,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,175,3.2,2.5,3.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.845079957001, -147.722059036)"
2013,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,515,5.4,4.7,6.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.840571122, -86.631860762)"
2013,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,410,5.3,4.5,6.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.748650124, -92.274490743)"
2013,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,284,4.1,3.1,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.86597028, -111.763811277)"
2013,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,478,3.1,2.7,3.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.638640123, -120.999999538)"
2013,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,545,2.6,2.3,2.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757, -106.133610921)"
2013,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,391,4.0,3.5,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102, -72.649840952)"
2013,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,216,2.6,2.1,3.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.890371385, -77.031961127)"
2013,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,316,4.6,4.0,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667, -75.577741168)"
2013,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,2732,5.0,4.6,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377, -81.928960539)"
2013,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,426,3.8,3.3,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.839681093, -83.627580346)"
2013,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,72,4.3,3.0,5.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2013,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,266,2.7,2.2,3.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435, -157.857749403)"
2013,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,513,4.6,4.1,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.469400913, -93.816490556)"
2013,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,302,3.6,3.0,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005, -114.363730042)"
2013,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,335,3.9,3.3,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.485010283, -88.997710178)"
2013,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,653,4.4,3.9,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452, -86.149960194)"
2013,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1352,4.2,4.0,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.3477403, -98.200781227)"
2013,KY,Kentucky,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,870,6.1,5.5,6.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,21,BO1,CAT1,CVDCRHD4,RESP046,"(37.645970271, -84.774971048)"
2013,LA,Louisiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,396,5.0,4.2,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,22,BO1,CAT1,CVDCRHD4,RESP046,"(31.312660644, -92.445680071)"
2013,MA,Massachusetts,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,803,3.3,2.9,3.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,25,BO1,CAT1,CVDCRHD4,RESP046,"(42.27687047, -72.082690675)"
2013,MD,Maryland,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,672,3.3,2.9,3.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,24,BO1,CAT1,CVDCRHD4,RESP046,"(39.290580964, -76.609260111)"
2013,ME,Maine,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,514,5.0,4.4,5.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,23,BO1,CAT1,CVDCRHD4,RESP046,"(45.254228894001, -68.985031336)"
2013,MI,Michigan,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,872,5.2,4.8,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,26,BO1,CAT1,CVDCRHD4,RESP046,"(44.661319543001, -84.71439027)"
2013,MN,Minnesota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,638,3.1,2.6,3.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,27,BO1,CAT1,CVDCRHD4,RESP046,"(46.355648736, -94.794200503)"
2013,MO,Missouri,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,479,4.6,4.0,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,29,BO1,CAT1,CVDCRHD4,RESP046,"(38.635790776, -92.566300053)"
2013,MS,Mississippi,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,516,4.9,4.3,5.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,28,BO1,CAT1,CVDCRHD4,RESP046,"(32.745510099, -89.538030825)"
2013,MT,Montana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,426,3.5,3.0,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,30,BO1,CAT1,CVDCRHD4,RESP046,"(47.066528972, -109.424420645)"
2013,NC,North Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,573,4.6,4.1,5.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,37,BO1,CAT1,CVDCRHD4,RESP046,"(35.466220975, -79.159250463)"
2013,ND,North Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,424,4.1,3.6,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,38,BO1,CAT1,CVDCRHD4,RESP046,"(47.475319779, -100.118421049)"
2013,NE,Nebraska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,972,4.1,3.7,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,31,BO1,CAT1,CVDCRHD4,RESP046,"(41.641040988001, -99.365720623)"
2013,NH,New Hampshire,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,359,4.1,3.5,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,33,BO1,CAT1,CVDCRHD4,RESP046,"(43.655950113, -71.50036092)"
2013,NJ,New Jersey,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,644,3.7,3.2,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,34,BO1,CAT1,CVDCRHD4,RESP046,"(40.130570048, -74.273691288)"
2013,NM,New Mexico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,452,3.2,2.8,3.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,35,BO1,CAT1,CVDCRHD4,RESP046,"(34.520880952, -106.240580985)"
2013,NV,Nevada,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,281,3.4,2.7,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,32,BO1,CAT1,CVDCRHD4,RESP046,"(39.49324039, -117.071840564)"
2013,NY,New York,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,457,4.4,3.9,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,36,BO1,CAT1,CVDCRHD4,RESP046,"(42.827001032, -75.543970427)"
2013,OH,Ohio,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,776,4.7,4.2,5.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,39,BO1,CAT1,CVDCRHD4,RESP046,"(40.060210141, -82.404260056)"
2013,OK,Oklahoma,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,597,5.1,4.6,5.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,40,BO1,CAT1,CVDCRHD4,RESP046,"(35.472031356, -97.521070214)"
2013,OR,Oregon,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,338,4.5,3.8,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,41,BO1,CAT1,CVDCRHD4,RESP046,"(44.567449424, -120.155031326)"
2013,PA,Pennsylvania,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,757,5.0,4.5,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,42,BO1,CAT1,CVDCRHD4,RESP046,"(40.793730152, -77.860700294)"
2013,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,549,8.1,7.3,8.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2013,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,367,4.1,3.5,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.708280193, -71.522470314)"
2013,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,722,4.9,4.4,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303, -81.045371207)"
2013,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,383,4.6,3.9,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053, -100.373530637)"
2013,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,495,6.3,5.4,7.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058, -85.774490914)"
2013,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,569,3.4,3.0,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407, -99.426770206)"
2013,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.1,,,,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP046,
2013,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,498,2.7,2.4,3.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171, -111.587130635)"
2013,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.1,,,,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,98,BO1,CAT1,CVDCRHD4,RESP046,
2013,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,453,3.9,3.4,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.542680674, -78.457890463)"
2013,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,335,3.8,3.3,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.625381239, -72.517640791)"
2013,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,598,3.7,3.3,4.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.522278629, -120.47001079)"
2013,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,381,4.9,4.1,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.393191174, -89.816370742)"
2013,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,519,7.5,6.7,8.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.665510202, -80.712640135)"
2013,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,382,3.9,3.3,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.235541343, -108.109830353)"
2012,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,177,3.2,2.6,3.8,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.845079957001, -147.722059036)"
2012,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,737,5.6,5.1,6.2,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.840571122, -86.631860762)"
2012,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,460,6.1,5.4,6.8,343,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.748650124, -92.274490743)"
2012,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,486,4.1,3.5,4.7,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.86597028, -111.763811277)"
2012,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,742,3.4,3.0,3.7,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.638640123, -120.999999538)"
2012,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,554,3.1,2.7,3.4,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757, -106.133610921)"
2012,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,478,3.9,3.4,4.4,344,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102, -72.649840952)"
